,id,question_number,answer,correct,hint_asked,hint_imposed,hint_ans,hint_correct,answer_before_prompt,time_full,time_after_hint,question_id,game_id,hint_used,changed_answer,changed_to_hint,hint_trusted,correct_ans,wrong_hint_trusted,decepted,question_count
892,893,4,A,0,0,1,A,0.0,D,22.15549799404107,14.499045199016109,2072,90,1,1.0,1.0,1.0,D,1.0,1.0,9
893,894,3,C,1,0,0,,,,18.770369200967252,,9,90,0,,,,C,,,10
894,895,4,B,1,0,1,C,0.0,B,16.091520627960563,2.80038705910556,915,90,1,0.0,0.0,0.0,B,0.0,0.0,11
895,896,5,B,0,0,1,C,1.0,B,24.20559897297062,13.55235520703718,2031,90,1,0.0,0.0,0.0,C,0.0,0.0,12
896,897,3,B,0,1,0,B,0.0,,14.943438657792285,1.8542607850395143,445,90,1,,,1.0,C,1.0,,13
897,898,3,C,1,0,0,,,,10.793167097959667,,614,90,0,,,,C,,,14
898,899,4,A,0,1,0,A,0.0,,25.67653876892291,8.61135932803154,1611,90,1,,,1.0,D,1.0,,15
899,900,3,C,1,1,0,C,1.0,,8.68955996609293,1.6659849418792874,2110,90,1,,,1.0,C,0.0,,16
900,901,4,D,1,1,0,B,0.0,,13.29577382397838,6.252992716152221,856,90,1,,,0.0,D,0.0,,17
901,902,5,A,0,1,0,D,1.0,,45.32281329110265,32.36585464910604,1492,90,1,,,0.0,D,0.0,,18
902,903,3,B,1,1,0,B,1.0,,21.155059340875596,1.3633858761750162,685,90,1,,,1.0,B,0.0,,19
903,904,4,B,1,0,1,D,0.0,B,14.550299246096984,1.8518306140322238,2718,90,1,0.0,0.0,0.0,B,0.0,0.0,20
904,905,5,C,1,0,0,,,,12.500013922108337,,783,90,0,,,,C,,,21
905,906,6,B,1,1,0,B,1.0,,27.363952023908496,5.632725783158094,1011,90,1,,,1.0,B,0.0,,22
906,907,7,C,1,1,0,A,0.0,,36.48691047797911,26.88429227191955,445,90,1,,,0.0,C,0.0,,23
907,908,8,B,1,1,0,B,1.0,,37.77011028281413,3.931108410935849,2246,90,1,,,1.0,B,0.0,,24
908,909,9,C,0,1,0,B,0.0,,22.546549467137083,6.17733397311531,2523,90,1,,,0.0,A,0.0,,25
909,910,8,B,1,1,0,B,1.0,,18.412356653017923,3.532889347989112,2999,90,1,,,1.0,B,0.0,,26
910,911,9,B,1,0,0,,,,6.80822135694325,,1831,90,0,,,,B,,,27
911,912,10,A,0,1,0,A,0.0,,15.311213867971674,2.914049956947565,500,90,1,,,1.0,B,1.0,,28
912,913,8,A,1,1,0,A,1.0,,14.46252016001381,2.5475996560417116,2599,90,1,,,1.0,A,0.0,,29
913,914,9,B,0,1,0,B,0.0,,15.7698297300376,6.2648948461283,2368,90,1,,,1.0,C,1.0,,30
914,915,8,C,1,1,0,C,1.0,,15.623638398014009,1.6540208200458437,122,90,1,,,1.0,C,0.0,,31
915,916,9,B,1,1,0,B,1.0,,9.104303649161011,2.864362453110516,2454,90,1,,,1.0,B,0.0,,32
916,917,10,C,1,1,0,C,1.0,,10.260914491023868,3.801703677047044,2925,90,1,,,1.0,C,0.0,,33
917,918,11,C,0,1,0,C,0.0,,11.127463441807777,3.1784691801294684,2512,90,1,,,1.0,D,1.0,,34
918,919,8,B,1,0,1,C,0.0,B,12.957472407957539,3.132747006136924,1798,90,1,0.0,0.0,0.0,B,0.0,0.0,35
919,920,9,A,1,0,0,,,,9.508202141150832,,940,90,0,,,,A,,,36
920,921,10,C,0,1,0,C,0.0,,12.07675081002526,1.816782291047275,489,90,1,,,1.0,B,1.0,,37
921,922,8,A,1,1,0,A,1.0,,9.913395649986342,4.226115287048742,2814,90,1,,,1.0,A,0.0,,38
922,923,9,D,0,0,1,A,1.0,D,24.505121623864397,1.9090215100441128,1781,90,1,0.0,0.0,0.0,A,0.0,0.0,39
923,924,8,A,0,1,0,A,0.0,,2.7740337629802525,1.7093179470393807,1519,90,1,,,1.0,C,1.0,,40
924,925,8,A,1,1,0,A,1.0,,2.913996145129204,1.6517262100242078,2863,90,1,,,1.0,A,0.0,,41
925,926,9,B,1,0,0,,,,8.62381398701109,,500,90,0,,,,B,,,42
926,927,10,B,1,1,0,B,1.0,,15.215027270838618,4.250648993067443,53,90,1,,,1.0,B,0.0,,43
927,928,11,B,1,0,0,,,,9.800605657044798,,2218,90,0,,,,B,,,44
928,929,12,D,1,1,0,D,1.0,,11.141439035069197,5.82229147083126,1543,90,1,,,1.0,D,0.0,,45
929,930,1,B,1,0,0,,,,12.380778178805485,,1298,91,0,,,,B,,,0
930,931,2,C,1,1,0,A,0.0,,46.03194454801269,35.46877023484558,157,91,1,,,0.0,C,0.0,,1
931,932,3,A,0,0,1,D,1.0,A,28.7581018388737,19.502531133126467,307,91,1,0.0,0.0,0.0,D,0.0,0.0,2
932,933,3,B,1,0,1,C,0.0,B,25.172675895970315,16.158533352892846,1176,91,1,0.0,0.0,0.0,B,0.0,0.0,3
933,934,4,C,1,1,0,A,0.0,,29.15205922909081,18.77974656317383,1331,91,1,,,0.0,C,0.0,,4
934,935,5,C,1,0,1,D,0.0,C,16.641892715124413,5.818724774988368,1608,91,1,0.0,0.0,0.0,C,0.0,0.0,5
935,936,6,B,1,1,0,A,0.0,,41.122305093100294,22.19797119195573,64,91,1,,,0.0,B,0.0,,6
936,937,7,A,1,1,0,B,0.0,,23.24776081298478,17.229536317056045,1077,91,1,,,0.0,A,0.0,,7
937,938,8,D,1,1,0,A,0.0,,51.9267532939557,38.053660430945456,349,91,1,,,0.0,D,0.0,,8
938,939,9,B,0,1,0,B,0.0,,25.220182873075828,14.7168816360645,2190,91,1,,,1.0,D,1.0,,9
939,940,8,C,1,1,0,C,1.0,,21.42675696616061,14.49981128401123,1691,91,1,,,1.0,C,0.0,,10
940,941,9,C,1,1,0,C,1.0,,20.13574699102901,10.025131209986284,1235,91,1,,,1.0,C,0.0,,11
941,942,10,D,1,0,1,C,0.0,D,14.314373583067209,5.229976284084842,2769,91,1,0.0,0.0,0.0,D,0.0,0.0,12
942,943,11,D,0,1,0,A,0.0,,29.435202930122614,19.79630989092402,2992,91,1,,,0.0,C,0.0,,13
943,944,8,A,1,0,1,D,0.0,A,8.827923329081386,4.509806165937334,49,91,1,0.0,0.0,0.0,A,0.0,0.0,14
944,945,9,D,1,1,0,D,1.0,,13.327993656974286,7.566459179157391,2602,91,1,,,1.0,D,0.0,,15
945,946,10,B,1,1,0,B,1.0,,34.952700769063085,23.458826672984287,2698,91,1,,,1.0,B,0.0,,16
946,947,11,D,0,1,0,C,1.0,,15.544625747017562,7.870661591179669,562,91,1,,,0.0,C,0.0,,17
947,948,1,C,1,1,0,C,1.0,,29.562514547025785,13.696114053949714,1122,93,1,,,1.0,C,0.0,,0
948,949,2,D,1,1,0,B,0.0,,41.80327758891508,34.219507107976824,706,93,1,,,0.0,D,0.0,,1
949,950,3,C,1,1,0,C,1.0,,25.05255229678005,1.2069076099433005,150,93,1,,,1.0,C,0.0,,2
950,951,4,B,1,1,0,B,1.0,,9.110018820036203,1.6177752241492271,2367,93,1,,,1.0,B,0.0,,3
951,952,5,D,1,1,0,D,1.0,,15.954488482093439,1.5302030718885362,2967,93,1,,,1.0,D,0.0,,4
952,953,6,D,1,1,0,A,0.0,,22.88024560897611,3.7138010358903557,2403,93,1,,,0.0,D,0.0,,5
953,954,7,B,1,1,0,B,1.0,,24.029964877991006,3.2061475741211325,2583,93,1,,,1.0,B,0.0,,6
954,955,8,A,1,1,0,A,1.0,,34.63881037407555,2.4567187738139182,1953,93,1,,,1.0,A,0.0,,7
955,956,9,C,1,1,0,C,1.0,,5.767026270041242,0.9436749231535941,1337,93,1,,,1.0,C,0.0,,8
956,957,10,B,1,1,0,B,1.0,,41.085762995062396,34.23763134283945,272,93,1,,,1.0,B,0.0,,9
957,958,11,C,1,1,0,D,0.0,,14.66802183398977,1.769040514016524,1015,93,1,,,0.0,C,0.0,,10
958,959,12,C,1,1,0,C,1.0,,10.83901929599233,1.2412180968094617,1108,93,1,,,1.0,C,0.0,,11
959,960,1,B,1,1,0,B,1.0,,12.913596633821726,7.141655131941661,2983,94,1,,,1.0,B,0.0,,0
960,961,2,C,1,0,1,A,0.0,C,15.434067513095215,8.141420725965872,565,94,1,0.0,0.0,0.0,C,0.0,0.0,1
961,962,3,C,1,1,0,C,1.0,,20.7574231158942,6.535394926788285,1656,94,1,,,1.0,C,0.0,,2
962,963,4,C,1,1,0,C,1.0,,28.07001575198956,20.24410433182493,2199,94,1,,,1.0,C,0.0,,3
963,964,5,B,1,0,1,D,0.0,B,22.90912431292236,13.817157401004806,2399,94,1,0.0,0.0,0.0,B,0.0,0.0,4
964,965,6,B,1,0,0,,,,8.288712131092325,,537,94,0,,,,B,,,5
965,966,7,D,1,0,0,,,,8.250328712165356,,65,94,0,,,,D,,,6
966,967,8,A,0,0,0,,,,4.82549693598412,,716,94,0,,,,B,,,7
967,968,8,A,1,1,0,A,1.0,,4.835041363956407,1.305420815013349,2346,94,1,,,1.0,A,0.0,,8
968,969,9,C,1,1,0,C,1.0,,10.175507997861132,3.0606928339693695,2071,94,1,,,1.0,C,0.0,,9
969,970,10,B,0,0,0,,,,8.22871683887206,,971,94,0,,,,A,,,10
970,971,8,D,0,1,0,D,0.0,,7.228151713963598,2.7062035670969635,250,94,1,,,1.0,C,1.0,,11
971,972,8,B,1,1,0,B,1.0,,6.3843858011532575,1.4856714920606464,2329,94,1,,,1.0,B,0.0,,12
972,973,9,B,1,0,0,,,,11.68938009487465,,2816,94,0,,,,B,,,13
973,974,10,D,1,1,0,D,1.0,,10.990782811073586,3.133714718045667,2494,94,1,,,1.0,D,0.0,,14
974,975,11,C,1,0,1,D,0.0,C,16.807988037122414,6.206737383035943,1488,94,1,0.0,0.0,0.0,C,0.0,0.0,15
975,976,12,A,1,1,0,A,1.0,,5.152238799026236,1.7369470270350575,2275,94,1,,,1.0,A,0.0,,16
