,id,question_number,answer,correct,hint_asked,hint_imposed,hint_ans,hint_correct,answer_before_prompt,time_full,time_after_hint,timestamp,question_id,game_id,hint_used,changed_answer,changed_to_hint,inline,correct_ans,decepted,question_count
2079,2105,4,C,0,0,0,,,,12.68233565799892,,2023-09-14 19:07:33.211493,2674,254,0,,,,A,,8
2080,2106,10,D,1,0,1,B,0.0,D,38.87103682849556,6.17239516787231,2023-09-14 19:07:33.797778,990,250,1,0.0,0.0,0.0,D,0.0,9
2081,2107,3,D,0,0,0,,,,11.059924642555416,,2023-09-14 19:07:45.941668,2333,254,0,,,,C,,9
2082,2108,11,D,1,0,0,,,,21.468967780470848,,2023-09-14 19:07:55.338093,1938,250,0,,,,D,,10
2083,2109,3,D,0,0,0,,,,8.552412582561374,,2023-09-14 19:07:55.939289,2930,254,0,,,,A,,10
2084,2110,3,C,1,0,1,D,0.0,C,29.25136762484908,20.50684262625873,2023-09-14 19:08:26.555566,2898,254,1,0.0,0.0,0.0,C,0.0,11
2085,2111,4,B,1,0,0,,,,30.676667167805135,,2023-09-14 19:08:57.346294,874,254,0,,,,B,,12
2086,2112,12,A,1,0,1,D,0.0,A,67.87931337673217,3.5948693146929145,2023-09-14 19:09:03.294456,2451,250,1,0.0,0.0,0.0,A,0.0,11
2087,2113,5,D,0,0,1,C,1.0,D,88.94884000532329,2.806907767429948,2023-09-14 19:10:26.366862,801,254,1,0.0,0.0,0.0,C,0.0,13
2088,2114,3,D,1,0,1,A,0.0,D,13.258471217937768,2.517509796656668,2023-09-14 19:10:40.979532,458,254,1,0.0,0.0,0.0,D,0.0,14
2089,2115,4,B,1,0,0,,,,3.554258140735328,,2023-09-14 19:10:44.614345,434,254,0,,,,B,,15
2090,2116,5,B,0,0,1,B,0.0,A,10.060462926514447,3.714326210319996,2023-09-14 19:10:54.838797,621,254,1,1.0,1.0,1.0,C,0.0,16
2091,2117,3,B,1,0,1,C,0.0,B,13.178135813213885,4.693358828313649,2023-09-14 19:11:09.409369,1990,254,1,0.0,0.0,0.0,B,0.0,17
2092,2118,4,D,1,0,0,,,,9.768831840716302,,2023-09-14 19:11:19.239886,236,254,0,,,,D,,18
2093,2119,5,C,1,0,0,,,,5.446628570556641,,2023-09-14 19:11:24.777636,1816,254,0,,,,C,,19
2094,2120,6,B,1,0,1,A,0.0,B,9.372931012883782,2.445990805514157,2023-09-14 19:11:34.214010,2343,254,1,0.0,0.0,0.0,B,0.0,20
2095,2121,7,C,1,0,0,,,,11.47368417866528,,2023-09-14 19:11:45.761730,817,254,0,,,,C,,21
2096,2122,1,B,1,1,0,A,0.0,,74.2139150397852,54.035102635622025,2023-09-14 19:17:06.379519,2610,257,1,,,0.0,B,,0
2097,2123,2,A,0,0,0,,,,13.569501250982285,,2023-09-14 19:17:20.014944,1597,257,0,,,,C,,1
2098,2124,1,D,0,0,1,D,0.0,C,75.22310014255345,43.486646588891745,2023-09-14 19:18:43.525489,2181,257,1,1.0,1.0,1.0,C,1.0,2
2099,2125,1,C,1,0,0,,,,16.256020865403116,,2023-09-14 19:19:07.356654,134,257,0,,,,C,,3
2100,2126,1,B,1,1,0,B,1.0,,46.623452994041145,8.95113630965352,2023-09-14 19:19:22.437544,2664,256,1,,,1.0,B,,0
2101,2127,2,D,1,1,0,D,1.0,,32.82351014018059,17.862376452423632,2023-09-14 19:19:40.238563,2623,257,1,,,1.0,D,,4
2102,2128,2,A,0,0,1,A,0.0,C,20.720231641083956,6.702977298758924,2023-09-14 19:19:43.213528,1402,256,1,1.0,1.0,1.0,C,1.0,1
2103,2129,1,C,1,0,1,C,1.0,D,11.113533360883594,4.876623009331524,2023-09-14 19:20:01.552001,3007,256,1,1.0,1.0,1.0,C,0.0,2
2104,2130,3,C,1,1,0,C,1.0,,61.07427284680307,46.223550972528756,2023-09-14 19:20:41.518289,351,257,1,,,1.0,C,,5
2105,2131,4,C,0,0,0,,,,19.448242816142738,,2023-09-14 19:21:01.040646,2028,257,0,,,,A,,6
2106,2132,3,D,1,1,0,D,1.0,,26.434908244758844,18.127096135169268,2023-09-14 19:21:35.026506,2731,257,1,,,1.0,D,,7
2107,2133,4,D,0,1,0,D,0.0,,30.552035172469914,14.543089003302157,2023-09-14 19:22:05.703193,752,257,1,,,1.0,C,,8
2108,2134,3,A,1,0,0,,,,14.86558514367789,,2023-09-14 19:22:23.465011,2408,257,0,,,,A,,9
2109,2135,4,C,1,1,0,C,1.0,,43.65571438614279,28.277000529691577,2023-09-14 19:23:07.192838,279,257,1,,,1.0,C,,10
2110,2136,1,B,1,0,1,B,1.0,D,99.13148993998766,49.602053951472044,2023-09-14 19:23:47.865480,2621,259,1,1.0,1.0,1.0,B,0.0,0
2111,2137,5,C,1,1,0,C,1.0,,41.27838975097984,29.248974890448153,2023-09-14 19:23:48.549643,1799,257,1,,,1.0,C,,11
2112,2138,2,C,1,0,1,C,1.0,D,29.189258070662618,14.24889818392694,2023-09-14 19:24:17.132062,2944,259,1,1.0,1.0,1.0,C,0.0,1
2113,2139,6,C,0,1,0,A,1.0,,69.5653721448034,53.38181730173528,2023-09-14 19:24:58.173930,2950,257,1,,,0.0,A,,12
2114,2140,3,C,0,0,1,D,1.0,C,42.4447251977399,29.180951490066946,2023-09-14 19:24:59.696428,1797,259,1,0.0,0.0,0.0,D,0.0,2
2115,2141,1,D,0,0,1,D,0.0,B,35.644735044799745,11.846555932424963,2023-09-14 19:25:06.479921,547,260,1,1.0,1.0,1.0,B,1.0,0
2116,2142,1,D,0,1,0,D,0.0,,22.335272181779146,8.719449396245182,2023-09-14 19:25:43.390566,2954,260,1,,,1.0,C,,1
2117,2143,3,D,1,1,0,D,1.0,,56.227018910460174,42.09853240381926,2023-09-14 19:25:57.423071,526,257,1,,,1.0,D,,13
2118,2144,4,B,1,0,0,,,,77.78457315079868,,2023-09-14 19:27:15.336879,2271,257,0,,,,B,,14
2119,2145,5,B,1,0,1,C,0.0,B,19.42439703643322,8.32444189209491,2023-09-14 19:27:34.816385,503,257,1,0.0,0.0,0.0,B,0.0,15
2120,2146,6,A,0,1,0,A,0.0,,23.956828192807734,10.099716720171273,2023-09-14 19:27:58.845147,2919,257,1,,,1.0,D,,16
2121,2147,3,A,1,0,1,B,0.0,A,12.403900211676955,6.826051348820329,2023-09-14 19:28:13.836587,772,257,1,0.0,0.0,0.0,A,0.0,17
2122,2148,1,C,0,0,1,B,1.0,C,20.97720402944833,7.056031193584204,2023-09-14 19:28:41.035215,2438,261,1,0.0,0.0,0.0,B,0.0,0
2123,2149,1,A,1,0,0,,,,15.614926967769861,,2023-09-14 19:29:03.015275,2854,261,0,,,,A,,1
2124,2150,2,C,1,0,0,,,,8.937950287014246,,2023-09-14 19:29:12.017495,1883,261,0,,,,C,,2
2125,2151,3,C,0,0,0,,,,9.358358774334192,,2023-09-14 19:29:21.476412,897,261,0,,,,A,,3
2126,2152,3,D,0,0,1,B,1.0,D,13.733369897119701,4.835664439946413,2023-09-14 19:29:37.824878,2531,261,1,0.0,0.0,0.0,B,0.0,4
2127,2153,4,B,1,1,0,C,0.0,,94.5879564108327,4.0197041518986225,2023-09-14 19:29:48.487238,1995,257,1,,,0.0,B,,18
2128,2154,3,B,1,0,0,,,,9.898700927384198,,2023-09-14 19:29:48.958097,779,261,0,,,,B,,5
2129,2155,4,B,1,0,0,,,,6.93631921056658,,2023-09-14 19:29:56.029555,2218,261,0,,,,B,,6
2130,2156,5,B,1,0,0,,,,8.061202703975141,,2023-09-14 19:30:04.208914,1885,261,0,,,,B,,7
2131,2157,6,A,1,0,0,,,,5.91802516207099,,2023-09-14 19:30:10.192697,185,261,0,,,,A,,8
2132,2158,7,C,0,0,0,,,,8.828620701096952,,2023-09-14 19:30:19.088911,2346,261,0,,,,A,,9
2133,2159,3,B,1,0,1,A,0.0,B,15.001135791651905,1.748332210816443,2023-09-14 19:30:35.363640,1422,261,1,0.0,0.0,0.0,B,0.0,10
2134,2160,4,D,0,0,0,,,,16.899573017843068,,2023-09-14 19:30:52.322045,789,261,0,,,,A,,11
2135,2161,3,A,0,0,0,,,,6.036022225394845,,2023-09-14 19:30:59.556116,915,261,0,,,,B,,12
2136,2162,3,C,0,0,1,B,1.0,C,8.094865354709327,1.3981092497706413,2023-09-14 19:31:08.803622,2723,261,1,0.0,0.0,0.0,B,0.0,13
2137,2163,3,C,1,0,1,B,0.0,C,7.36033028550446,1.3534763120114803,2023-09-14 19:31:17.099008,1148,261,1,0.0,0.0,0.0,C,0.0,14
2138,2164,4,B,0,0,1,C,1.0,B,2.54078571125865,1.0067882593721151,2023-09-14 19:31:19.723646,181,261,1,0.0,0.0,0.0,C,0.0,15
2139,2165,3,D,0,0,1,B,1.0,A,2.0892134374007583,1.0267424657940865,2023-09-14 19:31:22.864078,473,261,1,1.0,0.0,0.0,B,0.0,16
2140,2166,3,C,1,0,1,B,0.0,C,6.838073687627912,5.583427156321704,2023-09-14 19:31:30.753715,277,261,1,0.0,0.0,0.0,C,0.0,17
2141,2167,5,C,1,1,0,B,0.0,,114.58153551910073,12.053379950113595,2023-09-14 19:31:43.151633,1921,257,1,,,0.0,C,,19
2142,2168,4,A,1,0,1,B,0.0,C,13.275039117783308,1.227843839675188,2023-09-14 19:31:44.125589,2558,261,1,1.0,0.0,0.0,A,0.0,18
2143,2169,6,C,1,0,0,,,,5.719113758765161,,2023-09-14 19:31:48.932201,1257,257,0,,,,C,,20
2144,2170,5,B,1,0,0,,,,8.54331926163286,,2023-09-14 19:31:52.732627,2098,261,0,,,,B,,19
2145,2171,6,B,1,0,0,,,,7.580965620465577,,2023-09-14 19:32:00.389728,1605,261,0,,,,B,,20
2146,2172,7,C,0,0,1,C,0.0,B,12.910442381165922,6.714647352695465,2023-09-14 19:32:13.372391,182,261,1,1.0,1.0,1.0,B,1.0,21
2147,2173,3,B,0,0,0,,,,4.1846166187897325,,2023-09-14 19:32:19.832422,1007,261,0,,,,C,,22
2148,2174,3,B,0,0,1,D,0.0,A,8.407031989656389,1.2063392139971256,2023-09-14 19:32:29.666183,2797,261,1,1.0,0.0,0.0,C,0.0,23
2149,2175,7,B,1,1,0,B,1.0,,42.27245610393584,1.9864551033824682,2023-09-14 19:32:31.274227,927,257,1,,,1.0,B,,21
2150,2176,3,A,0,0,1,A,0.0,D,6.921643706038594,1.7150178030133247,2023-09-14 19:32:37.662027,987,261,1,1.0,1.0,1.0,D,1.0,24
2151,2177,3,A,0,0,1,A,0.0,B,5.802308251149952,1.220778233371675,2023-09-14 19:32:44.495341,344,261,1,1.0,1.0,1.0,D,0.0,25
2152,2178,3,D,1,0,1,A,0.0,D,6.752094253897667,1.809821804985404,2023-09-14 19:32:52.284899,666,261,1,0.0,0.0,0.0,D,0.0,26
2153,2179,4,B,0,0,1,C,1.0,D,9.147070779465139,1.3159270705655217,2023-09-14 19:33:01.490272,912,261,1,1.0,0.0,0.0,C,0.0,27
2154,2180,1,B,0,0,0,,,,18.30835061147809,,2023-09-14 19:48:29.604007,55,262,0,,,,D,,0
2155,2181,1,B,1,0,0,,,,17.60787508636713,,2023-09-14 19:48:51.298849,2771,262,0,,,,B,,1
2156,2182,2,A,1,0,0,,,,7.186803840100765,,2023-09-14 19:48:58.549778,1761,262,0,,,,A,,2
2157,2183,3,A,1,0,1,A,1.0,C,10.979352151043713,6.3646283792331815,2023-09-14 19:49:09.671824,2548,262,1,1.0,1.0,1.0,A,0.0,3
2158,2184,4,B,0,0,0,,,,9.35054403822869,,2023-09-14 19:49:19.100837,687,262,0,,,,A,,4
2159,2185,8,C,1,1,0,C,1.0,,78.3112375093624,61.305167995393276,2023-09-14 19:50:34.558119,1799,257,1,,,1.0,C,,22
2160,2186,1,B,0,0,0,,,,26.749735867604613,,2023-09-14 19:51:53.668069,317,263,0,,,,D,,0
2161,2187,1,C,1,1,0,C,1.0,,37.51881250180304,20.47613386902958,2023-09-14 19:52:41.258770,210,263,1,,,1.0,C,,1
2162,2188,2,D,1,0,1,C,0.0,D,44.927741893567145,32.055107857100666,2023-09-14 19:53:26.250406,2645,263,1,0.0,0.0,0.0,D,0.0,2
2163,2189,9,B,1,1,0,A,0.0,,187.4671705449,23.419409275986254,2023-09-14 19:53:42.089496,2399,257,1,,,0.0,B,,23
2164,2190,3,A,1,0,1,C,0.0,A,30.24555646069348,11.956108151935041,2023-09-14 19:53:56.626669,1159,263,1,0.0,0.0,0.0,A,0.0,3
2165,2191,10,C,1,0,1,A,0.0,C,20.44743930734694,5.5663108471781015,2023-09-14 19:54:02.623841,2695,257,1,0.0,0.0,0.0,C,0.0,24
2166,2192,11,D,1,0,0,,,,13.791623688302934,,2023-09-14 19:54:16.488386,2048,257,0,,,,D,,25
2167,2193,4,B,1,1,0,B,1.0,,50.545031246729195,27.15862543322146,2023-09-14 19:54:47.305714,1744,263,1,,,1.0,B,,4
2168,2194,12,A,1,1,0,A,1.0,,53.820786208845675,11.867333799600601,2023-09-14 19:55:10.366233,633,257,1,,,1.0,A,,26
2169,2195,5,C,0,1,0,C,0.0,,67.441725009121,40.429260928183794,2023-09-14 19:55:54.806579,1291,263,1,,,1.0,B,,5
2170,2196,3,D,1,1,0,D,1.0,,41.08311322890222,14.978221020661294,2023-09-14 19:56:41.765655,574,263,1,,,1.0,D,,6
2171,2197,4,C,1,1,0,C,1.0,,27.36970331147313,15.290055621415377,2023-09-14 19:57:09.187803,387,263,1,,,1.0,C,,7
2172,2198,5,D,0,1,0,D,0.0,,25.870188744738698,14.089304162189364,2023-09-14 19:57:35.151681,114,263,1,,,1.0,B,,8
2173,2199,3,A,1,0,0,,,,14.717724177986383,,2023-09-14 19:57:56.025096,2814,263,0,,,,A,,9
2174,2200,4,B,1,0,0,,,,21.191552724689245,,2023-09-14 19:58:17.339599,2743,263,0,,,,B,,10
2175,2201,5,B,1,1,0,B,1.0,,12.256456162780523,2.9481176882982254,2023-09-14 19:58:29.658277,1401,263,1,,,1.0,B,,11
2176,2202,6,A,0,1,0,A,0.0,,31.081175134517252,15.238566299900413,2023-09-14 19:59:00.795987,66,263,1,,,1.0,C,,12
2177,2203,3,A,1,0,1,B,0.0,A,8.350675175897777,2.3216185458004475,2023-09-14 19:59:13.281281,606,263,1,0.0,0.0,0.0,A,0.0,13
2178,2204,4,D,0,1,0,D,0.0,,16.366516357287765,2.303094348870218,2023-09-14 19:59:29.709337,136,263,1,,,1.0,C,,14
2179,2205,3,D,1,0,0,,,,9.696313825435936,,2023-09-14 19:59:49.585477,2409,263,0,,,,D,,15
2180,2206,4,B,0,1,0,B,0.0,,13.859376480802894,2.6253123050555587,2023-09-14 20:00:03.530391,2631,263,1,,,1.0,D,,16
2181,2207,3,C,0,1,0,C,0.0,,11.846336456015706,2.3358731381595135,2023-09-14 20:00:17.596573,1836,263,1,,,1.0,A,,17
2182,2208,3,A,0,1,0,A,0.0,,8.417683249339461,1.574936625547707,2023-09-14 20:00:28.809948,2457,263,1,,,1.0,D,,18
2183,2209,3,D,1,0,1,C,0.0,D,10.83484947308898,2.8184609040617943,2023-09-14 20:00:41.750663,1731,263,1,0.0,0.0,0.0,D,0.0,19
2184,2210,4,B,1,1,0,B,1.0,,22.0559040941298,6.808018378913403,2023-09-14 20:01:03.890643,2839,263,1,,,1.0,B,,20
2185,2211,5,B,1,1,0,B,1.0,,31.60970674175769,21.01816053315997,2023-09-14 20:01:35.579084,1601,263,1,,,1.0,B,,21
2186,2212,6,D,1,0,1,A,0.0,D,24.68341991584748,7.374601284973323,2023-09-14 20:02:00.359592,2483,263,1,0.0,0.0,0.0,D,0.0,22
2187,2213,7,D,0,1,0,A,1.0,,56.16943993791938,44.86813412792981,2023-09-14 20:02:56.620276,1867,263,1,,,0.0,A,,23
2188,2214,1,A,0,0,1,A,0.0,D,74.36443977989256,21.74788026791066,2023-09-14 20:07:02.521485,1835,265,1,1.0,1.0,1.0,D,1.0,0
2189,2215,1,D,1,0,1,C,0.0,D,11.131710232235491,2.62293144967407,2023-09-14 20:07:19.537405,945,265,1,0.0,0.0,0.0,D,0.0,1
2190,2216,2,D,0,0,0,,,,12.693233599886298,,2023-09-14 20:07:32.333099,200,265,0,,,,A,,2
2191,2217,1,C,1,0,1,D,0.0,C,31.856736556626856,16.97226843610406,2023-09-14 20:09:31.583719,1188,266,1,0.0,0.0,0.0,C,0.0,0
2192,2218,2,D,1,1,0,D,1.0,,82.63872118946165,34.79760908987373,2023-09-14 20:10:54.323724,2923,266,1,,,1.0,D,,1
2193,2219,3,C,1,1,0,D,0.0,,35.77466537710279,11.643588494509459,2023-09-14 20:11:30.234547,2874,266,1,,,0.0,C,,2
2194,2220,4,A,1,0,0,,,,18.66451261099428,,2023-09-14 20:11:48.982484,703,266,0,,,,A,,3
2195,2221,5,A,1,1,0,B,0.0,,28.87376014702022,14.958106370642781,2023-09-14 20:12:17.935676,2918,266,1,,,0.0,A,,4
2196,2222,6,C,0,1,0,D,1.0,,20.779563635587692,2.7571306601166725,2023-09-14 20:12:38.803977,222,266,1,,,0.0,D,,5
2197,2223,1,A,1,1,0,A,1.0,,32.11524725705385,25.149578879587352,2023-09-14 20:13:58.668805,2981,267,1,,,1.0,A,,0
2198,2224,2,C,1,1,0,D,0.0,,90.40057464130223,78.54049081820995,2023-09-14 20:15:29.155547,2139,267,1,,,0.0,C,,1
2199,2225,3,D,1,1,0,B,0.0,,26.562327063642442,14.084900889545679,2023-09-14 20:15:55.839052,1929,267,1,,,0.0,D,,2
2200,2226,4,D,1,1,0,D,1.0,,32.61298904567957,6.039816009812057,2023-09-14 20:16:28.566844,1615,267,1,,,1.0,D,,3
2201,2227,5,C,1,1,0,C,1.0,,23.28762561827898,2.128118327818811,2023-09-14 20:16:51.929696,2973,267,1,,,1.0,C,,4
2202,2228,6,B,1,1,0,B,1.0,,98.08421470131725,55.502347538247705,2023-09-14 20:18:30.094992,2516,267,1,,,1.0,B,,5
2203,2229,7,C,1,1,0,C,1.0,,50.44277044478804,37.60233764909208,2023-09-14 20:19:20.635468,411,267,1,,,1.0,C,,6
2204,2230,8,B,1,1,0,B,1.0,,26.913782444782555,1.7310838298872113,2023-09-14 20:20:33.455580,1864,267,1,,,1.0,B,,7
2205,2231,9,A,1,0,1,D,0.0,A,12.827831488102674,4.198394539766014,2023-09-14 20:20:46.376705,1911,267,1,0.0,0.0,0.0,A,0.0,8
2206,2232,10,C,1,1,0,C,1.0,,35.89227082114667,16.209786348044872,2023-09-14 20:21:22.355647,1323,267,1,,,1.0,C,,9
2207,2233,11,B,1,1,0,B,1.0,,49.215020494535565,35.49350912962109,2023-09-14 20:22:11.643898,1566,267,1,,,1.0,B,,10
2208,2234,12,C,1,1,0,C,1.0,,13.038498253561556,6.4499298157170415,2023-09-14 20:22:24.766171,2036,267,1,,,1.0,C,,11
2209,2235,1,B,1,0,0,,,,7.097302478738129,,2023-09-14 20:28:14.812577,2367,268,0,,,,B,,0
2210,2236,2,D,1,1,0,D,1.0,,25.346925435587764,5.667880915105343,2023-09-14 20:28:40.241952,26,268,1,,,1.0,D,,1
2211,2237,3,C,1,1,0,C,1.0,,18.461221010424197,3.823630386032164,2023-09-14 20:28:58.811299,1777,268,1,,,1.0,C,,2
2212,2238,4,A,1,1,0,A,1.0,,20.87436959333718,4.468949385918677,2023-09-14 20:29:19.757969,3005,268,1,,,1.0,A,,3
2213,2239,5,D,0,0,1,D,0.0,C,15.459564975462854,3.7239966988563538,2023-09-14 20:29:35.308706,2761,268,1,1.0,1.0,1.0,C,1.0,4
2214,2240,1,C,1,0,0,,,,10.199475447647274,,2023-09-14 20:40:37.414595,277,270,0,,,,C,,0
2215,2241,1,A,0,0,0,,,,27.3737896643579,,2023-09-14 20:42:25.731884,739,271,0,,,,D,,0
2216,2242,1,A,1,1,0,D,0.0,,23.988524083048105,9.717264593578875,2023-09-14 20:42:54.673562,1871,271,1,,,0.0,A,,1
2217,2243,2,D,0,1,0,D,0.0,,25.494164103642106,17.11880394257605,2023-09-14 20:43:20.336566,2545,271,1,,,1.0,C,,2
2218,2244,1,D,0,0,0,,,,6.845251634716988,,2023-09-14 20:43:29.841206,1935,271,0,,,,C,,3
2219,2245,1,C,0,1,0,B,1.0,,2.8095499025657773,1.5987278576940298,2023-09-14 20:43:34.001840,2972,271,1,,,0.0,B,,4
2220,2246,1,A,0,0,0,,,,1.34034338966012,,2023-09-14 20:43:36.765003,2573,271,0,,,,C,,5
2221,2247,1,C,0,0,0,,,,1.0956388050690293,,2023-09-14 20:43:39.702985,2905,271,0,,,,D,,6
2222,2248,1,A,0,0,1,A,0.0,B,5.128368321806192,4.401242496445775,2023-09-14 20:43:45.940475,2108,271,1,1.0,1.0,1.0,B,1.0,7
2223,2249,1,A,0,0,0,,,,1.502492168918252,,2023-09-14 20:43:49.660010,1817,271,0,,,,B,,8
2224,2250,1,B,0,0,1,B,0.0,A,3.9661169527098536,2.5590432239696383,2023-09-14 20:43:54.999436,2131,271,1,1.0,1.0,1.0,D,0.0,9
2225,2251,1,C,1,0,1,A,0.0,C,8.983290339820087,7.90347006265074,2023-09-14 20:44:06.136315,1917,271,1,0.0,0.0,0.0,C,0.0,10
2226,2252,2,C,1,0,1,D,0.0,C,13.056748556904495,2.371768835000694,2023-09-14 20:44:19.309497,2805,271,1,0.0,0.0,0.0,C,0.0,11
2227,2253,3,A,0,0,1,A,0.0,C,14.136050933972001,4.158785863779485,2023-09-14 20:44:33.574646,2610,271,1,1.0,1.0,1.0,B,0.0,12
2228,2254,3,B,1,0,1,D,0.0,B,8.899819598533213,1.75029057264328,2023-09-14 20:44:44.432446,2162,271,1,0.0,0.0,0.0,B,0.0,13
2229,2255,4,D,0,0,1,A,0.0,D,15.1220963280648,1.7572324378415942,2023-09-14 20:44:59.616289,1567,271,1,0.0,0.0,0.0,C,0.0,14
2230,2256,3,B,0,0,0,,,,6.802281311713159,,2023-09-14 20:45:08.068348,1598,271,0,,,,D,,15
2231,2257,3,D,0,0,0,,,,8.678157939575613,,2023-09-14 20:45:17.881748,263,271,0,,,,B,,16
2232,2258,3,C,0,0,1,B,1.0,C,6.504752026870847,1.1861465945839882,2023-09-14 20:45:25.497185,2524,271,1,0.0,0.0,0.0,B,0.0,17
2233,2259,3,B,0,0,0,,,,3.420159655623138,,2023-09-14 20:45:30.078092,2497,271,0,,,,A,,18
2234,2260,3,C,0,0,1,B,0.0,C,10.573925432749093,1.9189738631248474,2023-09-14 20:45:41.712474,479,271,1,0.0,0.0,0.0,D,0.0,19
2235,2261,3,C,1,0,1,A,0.0,C,5.893768275156617,1.7077251896262169,2023-09-14 20:45:48.663273,244,271,1,0.0,0.0,0.0,C,0.0,20
2236,2262,4,A,1,0,1,C,0.0,A,8.145984034985304,1.2485461980104446,2023-09-14 20:45:56.881762,692,271,1,0.0,0.0,0.0,A,0.0,21
2237,2263,5,B,1,0,1,B,1.0,D,28.25660420488566,9.2179134208709,2023-09-14 20:46:25.252367,1528,271,1,1.0,1.0,1.0,B,0.0,22
2238,2264,1,A,1,0,0,,,,20.16671664081514,,2023-09-14 20:46:41.705224,2475,274,0,,,,A,,0
2239,2265,6,D,0,0,0,,,,23.86544759105891,,2023-09-14 20:46:49.289864,1200,271,0,,,,B,,23
2240,2266,2,B,1,1,0,B,1.0,,10.996544462628663,5.642223292030394,2023-09-14 20:46:52.786182,1864,274,1,,,1.0,B,,1
2241,2267,3,D,0,0,0,,,,7.2162881549447775,,2023-09-14 20:46:57.866041,314,271,0,,,,C,,24
2242,2268,3,A,0,0,1,C,1.0,A,6.9299045242369175,1.3705540942028165,2023-09-14 20:47:05.737145,868,271,1,0.0,0.0,0.0,C,0.0,25
2243,2269,3,C,1,0,1,C,1.0,B,9.845727757550776,1.3378045270219445,2023-09-14 20:47:16.646874,667,271,1,1.0,1.0,1.0,C,0.0,26
2244,2270,4,D,1,0,1,B,0.0,D,13.03079001326114,5.089062397368252,2023-09-14 20:47:29.738113,666,271,1,0.0,0.0,0.0,D,0.0,27
2245,2271,5,D,0,0,1,A,0.0,D,11.386876690201461,2.6167001696303487,2023-09-14 20:47:41.197706,997,271,1,0.0,0.0,0.0,C,0.0,28
2246,2272,3,D,0,0,0,,,,7.983412154018879,,2023-09-14 20:47:50.635480,596,271,0,,,,C,,29
2247,2273,3,D,1,0,0,,,,8.311169400811195,,2023-09-14 20:47:59.955209,2904,271,0,,,,D,,30
2248,2274,4,A,1,0,1,A,1.0,C,8.172590434551239,2.5672466112300754,2023-09-14 20:48:08.202314,1837,271,1,1.0,1.0,1.0,A,0.0,31
2249,2275,5,D,0,0,1,D,0.0,B,16.78870649728924,5.378679656423628,2023-09-14 20:48:25.052790,2544,271,1,1.0,1.0,1.0,B,1.0,32
2250,2276,3,B,1,0,0,,,,5.00474101677537,,2023-09-14 20:48:31.153615,2179,271,0,,,,B,,33
2251,2277,4,A,1,0,1,D,0.0,A,6.023989574983716,1.2117553958669305,2023-09-14 20:48:37.253244,1285,271,1,0.0,0.0,0.0,A,0.0,34
2252,2278,5,A,1,0,1,B,0.0,A,9.05482936091721,1.2678060289472342,2023-09-14 20:48:46.390246,2219,271,1,0.0,0.0,0.0,A,0.0,35
2253,2279,6,A,1,0,1,D,0.0,A,15.96266236808151,1.5298212794587016,2023-09-14 20:49:02.447403,1074,271,1,0.0,0.0,0.0,A,0.0,36
2254,2280,7,D,1,0,1,B,0.0,D,9.616411983966827,1.5133001869544387,2023-09-14 20:49:12.142027,2342,271,1,0.0,0.0,0.0,D,0.0,37
2255,2281,8,A,0,0,1,D,1.0,B,15.584178248420358,3.821182517334819,2023-09-14 20:50:16.346404,2481,271,1,1.0,0.0,0.0,D,0.0,38
2256,2282,8,B,1,0,1,A,0.0,B,6.466991540975869,2.863743490539491,2023-09-14 20:50:24.065345,970,271,1,0.0,0.0,0.0,B,0.0,39
2257,2283,9,D,0,0,1,B,1.0,D,7.848048632964492,2.8373328810557723,2023-09-14 20:50:31.986876,2411,271,1,0.0,0.0,0.0,B,0.0,40
2258,2284,8,A,1,0,0,,,,15.033867980353534,,2023-09-14 20:50:48.052508,2492,271,0,,,,A,,41
2259,2285,1,B,1,1,0,B,1.0,,142.23549937922508,44.59922092035413,2023-09-14 20:50:52.705531,951,275,1,,,1.0,B,,0
2260,2286,9,C,1,0,0,,,,6.8831689124926925,,2023-09-14 20:50:55.014002,1381,271,0,,,,C,,42
2261,2287,10,D,1,0,0,,,,8.690086270682514,,2023-09-14 20:51:03.782620,1667,271,0,,,,D,,43
2262,2288,11,C,1,0,0,,,,7.791975508444011,,2023-09-14 20:51:11.670209,2897,271,0,,,,C,,44
2263,2289,2,B,1,1,0,B,1.0,,24.083696195855737,11.660752703435719,2023-09-14 20:51:16.865397,1422,275,1,,,1.0,B,,1
2264,2290,12,D,1,0,1,A,0.0,D,10.144817695952952,1.252852724865079,2023-09-14 20:51:21.887420,2923,271,1,0.0,0.0,0.0,D,0.0,45
2265,2291,3,B,1,1,0,B,1.0,,66.58380380179733,52.13755248207599,2023-09-14 20:52:23.578792,1913,275,1,,,1.0,B,,2
2266,2292,1,B,0,0,1,B,0.0,C,32.43580826185644,17.633925013244152,2023-09-14 20:53:31.602565,2376,276,1,1.0,1.0,1.0,C,1.0,0
2267,2293,4,C,1,1,0,C,1.0,,98.43899270985276,61.345605455338955,2023-09-14 20:54:02.081045,213,275,1,,,1.0,C,,3
2268,2294,5,B,1,1,0,B,1.0,,44.544428300112486,27.365662599913776,2023-09-14 20:54:46.715043,1328,275,1,,,1.0,B,,4
2269,2295,6,D,1,1,0,D,1.0,,51.28202318493277,6.15616428013891,2023-09-14 20:55:38.078562,1027,275,1,,,1.0,D,,5
2270,2296,1,B,1,0,0,,,,5.136460110545158,,2023-09-14 20:55:50.100847,593,277,0,,,,B,,0
